transientid,ML_PROB_FRB
0.396491_DM_404.80_beam_5C2020_02_04_01:52:25_1.fil.hdf5,3.9526287e-05
0.400564_DM_123.72_beam_0C2020_04_19_16:23:03.fil.hdf5,7.646047e-07
0.401946_DM_235.78_beam_0I2020_01_12_23:35:06.fil.hdf5,3.4113732e-09
0.408684_DM_239.15_beam_0C2020_04_19_17:36:06.fil.hdf5,0.9999689
0.409144_DM_81.05_beam_0C2020_04_19_16:19:42.fil.hdf5,1.0
0.414655_DM_85.04_beam_0C2020_04_19_18:54:42.fil.hdf5,1.0
0.425679_DM_168.54_beam_0C2020_03_23_03:04:33.fil.hdf5,1.0
0.426287_DM_51.27_beam_7C2020_02_04_03:53:12.fil.hdf5,9.028078e-09
0.427817_DM_75.83_beam_0C2020_03_15_23:08:28.fil.hdf5,1.0
0.429506_DM_42.98_beam_0I2020_05_24_23:19:50.fil.hdf5,2.1119546e-07
0.434554_DM_192.18_beam_0C2020_04_14_01:41:58.fil.hdf5,1.0
0.436086_DM_1616.89_beam_10C2020_02_14_05:07:11.fil.hdf5,1.503717e-07
0.436553_DM_238.23_beam_0C2020_04_11_21:31:22.fil.hdf5,1.0
0.440376_DM_166.39_beam_0C2020_03_23_03:14:54.fil.hdf5,1.0
0.440989_DM_2009.32_beam_195C2020_05_31_18:22:00.fil.hdf5,8.4175376e-08
0.440994_DM_350.59_beam_7C2020_02_14_05:15:53.fil.hdf5,2.5811356e-10
0.443345_DM_96.09_beam_0I2020_01_12_23:27:51.fil.hdf5,1.8475388e-05
0.449104_DM_43.29_beam_527C2020_04_23_23:09:00.fil.hdf5,0.1054565
0.44916_DM_296.56_beam_0I2020_01_12_23:31:48.fil.hdf5,1.6042073e-06
0.451245_DM_81.97_beam_0C2020_04_11_21:17:15.fil.hdf5,1.0
0.454001_DM_51.58_beam_7C2020_02_21_20:27:41.fil.hdf5,7.487094e-13
0.458143_DM_164.25_beam_0C2020_03_23_03:05:47.fil.hdf5,1.0
0.459826_DM_111.44_beam_0I2020_01_12_23:35:30.fil.hdf5,0.00046119222
0.459979_DM_402.85_beam_0C2020_02_02_11:30:01.fil.hdf5,1.0
0.461717_DM_69.69_beam_0I2020_01_12_23:20:01.fil.hdf5,3.008289e-06
0.461721_DM_424.36_beam_35C2019_12_18_08:44:07.fil.hdf5,0.004451676
0.464568_DM_52.19_beam_11C2020_02_02_04:24:07.fil.hdf5,1.9874956e-07
0.467175_DM_32.23_beam_0C2020_04_11_22:32:30.fil.hdf5,0.9973693
0.470236_DM_164.55_beam_0C2020_04_12_00:12:36.fil.hdf5,1.0
0.470693_DM_57.10_beam_0C2020_03_30_04:06:18.fil.hdf5,0.9999999
0.47131_DM_295.33_beam_0C2020_04_19_20:12:06.fil.hdf5,1.0
0.471771_DM_93.94_beam_0C2020_04_19_18:42:16.fil.hdf5,1.0
0.477957_DM_80.43_beam_0I2020_01_12_23:34:20.fil.hdf5,8.962078e-06
0.478966_DM_162.71_beam_0C2020_03_23_03:08:47.fil.hdf5,1.0
0.479731_DM_75.83_beam_0C2020_02_27_23:55:44.fil.hdf5,1.0
0.480806_DM_21.80_beam_0C2020_04_13_09:53:12.fil.hdf5,3.3161489e-06
0.482238_DM_44.82_beam_0I2020_05_24_23:20:34.fil.hdf5,2.21399e-06
0.48279_DM_177.14_beam_0C2020_04_13_07:59:23.fil.hdf5,1.0
0.485914_DM_216.44_beam_0I2020_01_12_23:44:12_1.fil.hdf5,2.5003852e-05
0.486464_DM_163.63_beam_0C2020_04_12_00:05:45.fil.hdf5,1.0
0.490052_DM_30.39_beam_0C2020_04_11_22:14:06_1.fil.hdf5,1.0
0.49489_DM_93.94_beam_0C2020_04_19_19:45:16.fil.hdf5,0.99370366
0.498563_DM_163.02_beam_0C2020_04_12_00:06:34.fil.hdf5,1.0
0.499995_DM_105.61_beam_0C2020_04_14_04:25:46.fil.hdf5,0.9997788
0.499995_DM_128.94_beam_0C2020_04_19_18:32:03.fil.hdf5,1.0
0.499995_DM_143.68_beam_0C2020_03_15_15:42:51.fil.hdf5,1.0
0.499995_DM_146.13_beam_0C2020_04_19_19:27:43.fil.hdf5,1.0
0.499995_DM_152.58_beam_0I2020_04_13_02:10:45.fil.hdf5,1.543536e-12
0.499995_DM_1533.28_beam_73C2020_05_31_19:52:42.fil.hdf5,2.1043343e-08
0.499995_DM_157.80_beam_0C2020_04_12_01:13:04.fil.hdf5,1.0
0.499995_DM_165.78_beam_0C2020_03_23_03:07:34.fil.hdf5,1.0
0.499995_DM_173.46_beam_0C2020_04_07_03:04:07.fil.hdf5,1.0
0.499995_DM_177.14_beam_0C2020_04_13_07:52:16.fil.hdf5,0.99999833
0.499995_DM_189.73_beam_116C2019_12_06_15:26:26.fil.hdf5,1.5849211e-12
0.499995_DM_198.32_beam_0I2020_04_22_16:52:12.fil.hdf5,5.210263e-16
0.499995_DM_203.54_beam_216C2019_12_06_15:26:26.fil.hdf5,1.0907724e-10
0.499995_DM_205.08_beam_0C2020_03_15_15:48:33.fil.hdf5,0.9999969
0.499995_DM_206.00_beam_0C2020_03_15_16:18:51.fil.hdf5,0.99999976
0.499995_DM_21.18_beam_0C2020_03_30_02:59:41.fil.hdf5,0.94800264
0.499995_DM_23.02_beam_0C2020_04_13_08:30:52.fil.hdf5,1.0
0.499995_DM_238.23_beam_0C2020_04_11_21:24:50.fil.hdf5,1.0
0.499995_DM_241.61_beam_0C2020_04_12_04:46:03.fil.hdf5,0.9988104
0.499995_DM_25.79_beam_0C2020_04_13_10:10:45.fil.hdf5,0.9999999
0.499995_DM_27.02_beam_0C2020_04_13_10:10:34.fil.hdf5,1.0
0.499995_DM_294.72_beam_2C2020_03_31_00:07:15.fil.hdf5,8.8298286e-05
0.499995_DM_29.47_beam_0C2020_04_13_08:51:16.fil.hdf5,0.8477219
0.499995_DM_29.47_beam_560C2020_04_23_23:00:18.fil.hdf5,1.4190304e-07
0.499995_DM_355.20_beam_4C2020_03_31_00:11:16.fil.hdf5,1.9459868e-12
0.499995_DM_36.53_beam_331C2019_12_06_15:48:17.fil.hdf5,2.1786414e-08
0.499995_DM_376.69_beam_0C2020_03_20_03:41:22.fil.hdf5,2.584755e-06
0.499995_DM_402.85_beam_0C2020_02_02_11:27:02.fil.hdf5,1.0
0.499995_DM_41.45_beam_1C2020_04_14_01:48:41.fil.hdf5,9.264375e-09
0.499995_DM_49.12_beam_0C2020_03_20_21:34:22.fil.hdf5,1.0
0.499995_DM_49.12_beam_0C2020_03_28_12:44:23.fil.hdf5,0.9585966
0.499995_DM_49.12_beam_0C2020_03_28_15:22:57.fil.hdf5,0.9997476
0.499995_DM_502.60_beam_8C2020_02_02_12:06:34.fil.hdf5,7.855616e-17
0.499995_DM_51.88_beam_5C2020_02_16_01:50:44.fil.hdf5,1.6978646e-11
0.499995_DM_55.57_beam_11C2020_02_02_05:44:01.fil.hdf5,1.8990257e-06
0.499995_DM_56.80_beam_0C2020_03_30_04:02:02.fil.hdf5,1.0
0.499995_DM_602.36_beam_542C2020_04_13_00:54:36.fil.hdf5,4.26801e-10
0.499995_DM_60.79_beam_9C2020_02_16_01:45:37.fil.hdf5,7.345184e-08
0.499995_DM_64.16_beam_557C2020_04_23_22:58:40.fil.hdf5,1.6661576e-07
0.499995_DM_70.61_beam_0C2020_04_19_16:23:37.fil.hdf5,1.0
0.499995_DM_84.42_beam_0C2020_04_19_16:03:06.fil.hdf5,1.0
0.499995_DM_931.40_beam_159C2020_04_27_02:17:33.fil.hdf5,7.911739e-08
0.499995_DM_94.56_beam_0C2020_04_19_19:43:41.fil.hdf5,1.0
0.499996_DM_100.70_beam_0C2020_04_19_19:49:47.fil.hdf5,1.0
0.499996_DM_102.23_beam_11C2020_02_02_12:08:30.fil.hdf5,3.079343e-06
0.499996_DM_1049.13_beam_9C2020_02_04_02:37:03.fil.hdf5,3.6240613e-12
0.499996_DM_113.90_beam_11C2020_04_07_04:53:20.fil.hdf5,2.7800309e-09
0.499996_DM_118.81_beam_0C2020_04_12_02:36:15.fil.hdf5,1.0
0.499996_DM_132.93_beam_53C2020_04_13_00:48:33.fil.hdf5,2.1532674e-12
0.499996_DM_1341.58_beam_8C2020_02_02_04:42:12.fil.hdf5,5.4983833e-05
0.499996_DM_1359.30_beam_531C2020_01_20_09:47:09.fil.hdf5,1.5836567e-05
0.499996_DM_139.99_beam_517C2020_04_13_00:48:33.fil.hdf5,8.30501e-16
0.499996_DM_143.98_beam_0C2020_04_07_03:42:56.fil.hdf5,0.9999988
0.499996_DM_146.13_beam_0C2020_04_19_19:27:56.fil.hdf5,1.0
0.499996_DM_1466.91_beam_443C2020_01_02_15:33:13.fil.hdf5,2.6225364e-06
0.499996_DM_150.74_beam_0C2020_04_19_16:14:43.fil.hdf5,1.0
0.499996_DM_1526.42_beam_661C2020_04_13_02:21:13.fil.hdf5,2.606826e-08
0.499996_DM_159.03_beam_559C2020_04_27_02:19:46.fil.hdf5,1.2111269e-07
0.499996_DM_161.48_beam_0I2020_01_12_23:24:31.fil.hdf5,6.5477766e-06
0.499996_DM_162.10_beam_0C2020_04_12_00:07:57.fil.hdf5,1.0
0.499996_DM_162.40_beam_0C2020_03_23_03:05:26.fil.hdf5,1.0
0.499996_DM_165.17_beam_0C2020_04_11_23:53:44.fil.hdf5,0.9997869
0.499996_DM_172.53_beam_248C2019_12_18_08:43:56.fil.hdf5,8.146959e-05
0.499996_DM_173.15_beam_0C2020_04_07_02:56:53.fil.hdf5,0.9997402
0.499996_DM_173.76_beam_0C2020_04_07_03:10:56.fil.hdf5,1.0
0.499996_DM_176.83_beam_0C2020_03_15_17:49:02.fil.hdf5,0.9999999
0.499996_DM_177.14_beam_0C2020_03_30_01:46:45.fil.hdf5,1.0
0.499996_DM_177.14_beam_0C2020_04_13_07:55:34.fil.hdf5,0.9386373
0.499996_DM_177.45_beam_0C2020_04_13_07:52:44.fil.hdf5,1.0
0.499996_DM_179.29_beam_0C2020_04_11_20:51:46.fil.hdf5,1.0
0.499996_DM_179.59_beam_0C2020_04_11_20:52:10.fil.hdf5,1.0
0.499996_DM_180.82_beam_0C2020_04_19_17:26:18.fil.hdf5,1.0
0.499996_DM_191.88_beam_0C2020_02_02_11:50:07.fil.hdf5,0.9999994
0.499996_DM_192.18_beam_0C2020_02_02_12:08:16.fil.hdf5,1.0
0.499996_DM_198.32_beam_0C2020_02_04_00:28:13.fil.hdf5,0.99998605
0.499996_DM_21.49_beam_201C2020_05_31_18:24:10.fil.hdf5,3.5236337e-07
0.499996_DM_22.10_beam_0C2020_04_13_05:31:57.fil.hdf5,0.045255978
0.499996_DM_230.86_beam_0I2020_01_12_23:31:31.fil.hdf5,4.9290998e-06
0.499996_DM_23.33_beam_0C2020_04_13_08:18:08.fil.hdf5,0.9999999
0.499996_DM_23.33_beam_0C2020_04_13_08:18:39.fil.hdf5,1.0
0.499996_DM_235.47_beam_0C2020_04_12_02:52:18.fil.hdf5,0.99999964
0.499996_DM_2491.06_beam_360C2019_12_18_08:41:49.fil.hdf5,1.2653237e-06
0.499996_DM_25.17_beam_0C2020_03_23_02:56:38.fil.hdf5,1.2002045e-05
0.499996_DM_253.28_beam_0I2020_01_12_23:59:46.fil.hdf5,1.4380076e-05
0.499996_DM_26.40_beam_0C2020_04_13_10:13:43.fil.hdf5,0.9999988
0.499996_DM_26.71_beam_63C2020_04_23_23:00:46.fil.hdf5,1.4161088e-13
0.499996_DM_26.71_beam_753C2020_04_23_23:04:40.fil.hdf5,7.1257564e-06
0.499996_DM_27.32_beam_429C2020_04_23_23:00:20.fil.hdf5,6.9880937e-12
0.499996_DM_27.63_beam_497C2020_04_23_23:00:03.fil.hdf5,1.9990736e-08
0.499996_DM_27.94_beam_0C2020_04_13_10:08:31.fil.hdf5,0.9999999
0.499996_DM_280.60_beam_0C2020_04_11_23:06:42.fil.hdf5,0.9999982
