transientid,ML_PROB_FRB
0.009798_DM_303.62_beam_379C2020_01_12_22:22:58.fil.hdf5,6.152809e-17
0.009798_DM_303.93_beam_430C2020_01_12_22:22:58.fil.hdf5,1.4771305e-17
0.009798_DM_526.08_beam_373C2020_01_12_22:22:58.fil.hdf5,8.11209e-18
0.009798_DM_526.08_beam_424C2020_01_12_22:22:58.fil.hdf5,1.937677e-18
0.0098_DM_31.01_beam_0C2020_04_19_19:53:51.fil.hdf5,2.752533e-19
0.010104_DM_385.90_beam_0C2020_04_19_16:17:32.fil.hdf5,7.468898e-12
0.01041_DM_360.42_beam_297C2020_04_13_07:10:29.fil.hdf5,5.623637e-05
0.011023_DM_147.67_beam_1C2020_02_02_08:02:19.fil.hdf5,3.8018869e-10
0.011025_DM_381.33_beam_9C2020_03_31_02:07:38.fil.hdf5,9.032505e-07
0.012858_DM_135.39_beam_255C2020_01_20_11:16:13.fil.hdf5,2.2249132e-13
0.012863_DM_283.67_beam_6C2020_03_31_00:06:52.fil.hdf5,0.00085321924
0.012866_DM_143.98_beam_3C2020_02_14_05:03:57.fil.hdf5,1.9092145e-12
0.013472_DM_148.90_beam_299C2020_01_20_11:16:13.fil.hdf5,1.601882e-09
0.013472_DM_294.41_beam_4C2020_02_14_04:50:48.fil.hdf5,1.5626596e-05
0.013472_DM_296.56_beam_0C2020_02_14_04:50:48.fil.hdf5,2.2680392e-06
0.013476_DM_163.02_beam_0C2020_04_12_02:51:11.fil.hdf5,3.1690471e-15
0.014085_DM_149.20_beam_295C2020_01_20_11:16:13.fil.hdf5,5.077156e-09
0.014699_DM_206.00_beam_291C2020_01_20_11:16:13.fil.hdf5,3.0866325e-08
0.014702_DM_252.97_beam_9C2020_02_02_09:13:17.fil.hdf5,1.0204623e-08
0.014702_DM_253.58_beam_6C2020_02_02_09:13:17.fil.hdf5,1.9610353e-09
0.014702_DM_254.50_beam_2C2020_02_02_09:13:17.fil.hdf5,5.338726e-09
0.015311_DM_139.99_beam_0C2020_02_14_05:03:57.fil.hdf5,2.0081517e-10
0.0245_DM_141.83_beam_9C2020_02_03_00:02:49.fil.hdf5,0.02270146
0.026335_DM_569.11_beam_1C2020_02_02_04:09:09.fil.hdf5,7.292077e-10
0.02695_DM_68.15_beam_4C2020_03_31_03:03:35.fil.hdf5,6.646626e-08
0.391993_DM_771.88_beam_0C2020_03_20_00:10:33.fil.hdf5,2.0030583e-23
0.392048_DM_180.82_beam_0C2020_04_19_17:26:05.fil.hdf5,1.0
0.396491_DM_404.80_beam_5C2020_02_04_01:52:25_1.fil.hdf5,9.939432e-09
0.400564_DM_123.72_beam_0C2020_04_19_16:23:03.fil.hdf5,5.0215124e-07
0.401946_DM_235.78_beam_0I2020_01_12_23:35:06.fil.hdf5,2.4931567e-06
0.408684_DM_239.15_beam_0C2020_04_19_17:36:06.fil.hdf5,0.9999988
0.409144_DM_81.05_beam_0C2020_04_19_16:19:42.fil.hdf5,1.0
0.414655_DM_85.04_beam_0C2020_04_19_18:54:42.fil.hdf5,1.0
0.425679_DM_168.54_beam_0C2020_03_23_03:04:33.fil.hdf5,1.0
0.426287_DM_51.27_beam_7C2020_02_04_03:53:12.fil.hdf5,2.3273153e-06
0.427817_DM_75.83_beam_0C2020_03_15_23:08:28.fil.hdf5,1.0
0.429506_DM_42.98_beam_0I2020_05_24_23:19:50.fil.hdf5,1.9581366e-07
0.434554_DM_192.18_beam_0C2020_04_14_01:41:58.fil.hdf5,1.0
0.436086_DM_1616.89_beam_10C2020_02_14_05:07:11.fil.hdf5,2.3306882e-05
0.436553_DM_238.23_beam_0C2020_04_11_21:31:22.fil.hdf5,1.0
0.440376_DM_166.39_beam_0C2020_03_23_03:14:54.fil.hdf5,1.0
0.440989_DM_2009.32_beam_195C2020_05_31_18:22:00.fil.hdf5,5.942494e-07
0.440994_DM_350.59_beam_7C2020_02_14_05:15:53.fil.hdf5,2.0791722e-07
0.443345_DM_96.09_beam_0I2020_01_12_23:27:51.fil.hdf5,1.679815e-07
0.449104_DM_43.29_beam_527C2020_04_23_23:09:00.fil.hdf5,0.86209494
0.44916_DM_296.56_beam_0I2020_01_12_23:31:48.fil.hdf5,5.2627e-07
0.451245_DM_81.97_beam_0C2020_04_11_21:17:15.fil.hdf5,1.0
0.454001_DM_51.58_beam_7C2020_02_21_20:27:41.fil.hdf5,1.623543e-09
0.458143_DM_164.25_beam_0C2020_03_23_03:05:47.fil.hdf5,1.0
0.459826_DM_111.44_beam_0I2020_01_12_23:35:30.fil.hdf5,4.17879e-06
0.459979_DM_402.85_beam_0C2020_02_02_11:30:01.fil.hdf5,1.0
0.461717_DM_69.69_beam_0I2020_01_12_23:20:01.fil.hdf5,6.769528e-06
0.461721_DM_424.36_beam_35C2019_12_18_08:44:07.fil.hdf5,0.00011891286
0.464568_DM_52.19_beam_11C2020_02_02_04:24:07.fil.hdf5,9.967146e-05
0.467175_DM_32.23_beam_0C2020_04_11_22:32:30.fil.hdf5,0.9942967
0.470236_DM_164.55_beam_0C2020_04_12_00:12:36.fil.hdf5,0.99999845
0.470693_DM_57.10_beam_0C2020_03_30_04:06:18.fil.hdf5,0.9999982
0.47131_DM_295.33_beam_0C2020_04_19_20:12:06.fil.hdf5,1.0
0.471771_DM_93.94_beam_0C2020_04_19_18:42:16.fil.hdf5,1.0
0.477957_DM_80.43_beam_0I2020_01_12_23:34:20.fil.hdf5,7.9034436e-08
0.478966_DM_162.71_beam_0C2020_03_23_03:08:47.fil.hdf5,1.0
0.479731_DM_75.83_beam_0C2020_02_27_23:55:44.fil.hdf5,1.0
0.480806_DM_21.80_beam_0C2020_04_13_09:53:12.fil.hdf5,0.0013218776
0.482238_DM_44.82_beam_0I2020_05_24_23:20:34.fil.hdf5,3.9053587e-09
0.48279_DM_177.14_beam_0C2020_04_13_07:59:23.fil.hdf5,1.0
0.485914_DM_216.44_beam_0I2020_01_12_23:44:12_1.fil.hdf5,4.561583e-06
0.486464_DM_163.63_beam_0C2020_04_12_00:05:45.fil.hdf5,1.0
0.490052_DM_30.39_beam_0C2020_04_11_22:14:06_1.fil.hdf5,1.0
0.49489_DM_93.94_beam_0C2020_04_19_19:45:16.fil.hdf5,0.9994708
0.498563_DM_163.02_beam_0C2020_04_12_00:06:34.fil.hdf5,1.0
0.499995_DM_105.61_beam_0C2020_04_14_04:25:46.fil.hdf5,1.0
0.499995_DM_128.94_beam_0C2020_04_19_18:32:03.fil.hdf5,1.0
0.499995_DM_143.68_beam_0C2020_03_15_15:42:51.fil.hdf5,1.0
0.499995_DM_146.13_beam_0C2020_04_19_19:27:43.fil.hdf5,1.0
0.499995_DM_152.58_beam_0I2020_04_13_02:10:45.fil.hdf5,6.7779254e-12
0.499995_DM_1533.28_beam_73C2020_05_31_19:52:42.fil.hdf5,2.8552581e-18
0.499995_DM_157.80_beam_0C2020_04_12_01:13:04.fil.hdf5,1.0
0.499995_DM_165.78_beam_0C2020_03_23_03:07:34.fil.hdf5,1.0
0.499995_DM_173.46_beam_0C2020_04_07_03:04:07.fil.hdf5,1.0
0.499995_DM_177.14_beam_0C2020_04_13_07:52:16.fil.hdf5,0.9999999
0.499995_DM_189.73_beam_116C2019_12_06_15:26:26.fil.hdf5,8.101103e-09
0.499995_DM_198.32_beam_0I2020_04_22_16:52:12.fil.hdf5,6.7373506e-08
0.499995_DM_203.54_beam_216C2019_12_06_15:26:26.fil.hdf5,2.5312413e-05
0.499995_DM_205.08_beam_0C2020_03_15_15:48:33.fil.hdf5,0.99999964
0.499995_DM_206.00_beam_0C2020_03_15_16:18:51.fil.hdf5,1.0
0.499995_DM_21.18_beam_0C2020_03_30_02:59:41.fil.hdf5,0.9992157
0.499995_DM_23.02_beam_0C2020_04_13_08:30:52.fil.hdf5,1.0
0.499995_DM_238.23_beam_0C2020_04_11_21:24:50.fil.hdf5,1.0
0.499995_DM_241.61_beam_0C2020_04_12_04:46:03.fil.hdf5,0.99640274
0.499995_DM_25.79_beam_0C2020_04_13_10:10:45.fil.hdf5,0.9999721
0.499995_DM_27.02_beam_0C2020_04_13_10:10:34.fil.hdf5,0.9999999
0.499995_DM_294.72_beam_2C2020_03_31_00:07:15.fil.hdf5,0.09756285
0.499995_DM_29.47_beam_0C2020_04_13_08:51:16.fil.hdf5,0.99944955
0.499995_DM_29.47_beam_560C2020_04_23_23:00:18.fil.hdf5,7.563273e-15
0.499995_DM_355.20_beam_4C2020_03_31_00:11:16.fil.hdf5,1.4028326e-11
0.499995_DM_36.53_beam_331C2019_12_06_15:48:17.fil.hdf5,0.0005854389
0.499995_DM_376.69_beam_0C2020_03_20_03:41:22.fil.hdf5,1.0611736e-08
0.499995_DM_402.85_beam_0C2020_02_02_11:27:02.fil.hdf5,1.0
0.499995_DM_41.45_beam_1C2020_04_14_01:48:41.fil.hdf5,9.569112e-07
0.499995_DM_49.12_beam_0C2020_03_20_21:34:22.fil.hdf5,1.0
0.499995_DM_49.12_beam_0C2020_03_28_12:44:23.fil.hdf5,0.95496017
0.499995_DM_49.12_beam_0C2020_03_28_15:22:57.fil.hdf5,0.99961853
0.499995_DM_502.60_beam_8C2020_02_02_12:06:34.fil.hdf5,2.1904582e-23
0.499995_DM_51.88_beam_5C2020_02_16_01:50:44.fil.hdf5,7.0811357e-10
0.499995_DM_55.57_beam_11C2020_02_02_05:44:01.fil.hdf5,1.06030605e-07
0.499995_DM_56.80_beam_0C2020_03_30_04:02:02.fil.hdf5,0.9999926
0.499995_DM_602.36_beam_542C2020_04_13_00:54:36.fil.hdf5,4.6323156e-10
0.499995_DM_60.79_beam_9C2020_02_16_01:45:37.fil.hdf5,6.0674944e-07
0.499995_DM_64.16_beam_557C2020_04_23_22:58:40.fil.hdf5,9.755466e-08
0.499995_DM_70.61_beam_0C2020_04_19_16:23:37.fil.hdf5,1.0
0.499995_DM_84.42_beam_0C2020_04_19_16:03:06.fil.hdf5,1.0
0.499995_DM_931.40_beam_159C2020_04_27_02:17:33.fil.hdf5,1.2820824e-11
0.499995_DM_94.56_beam_0C2020_04_19_19:43:41.fil.hdf5,1.0
0.499996_DM_100.70_beam_0C2020_04_19_19:49:47.fil.hdf5,1.0
0.499996_DM_102.23_beam_11C2020_02_02_12:08:30.fil.hdf5,0.00036598823
0.499996_DM_1049.13_beam_9C2020_02_04_02:37:03.fil.hdf5,1.8668482e-09
0.499996_DM_113.90_beam_11C2020_04_07_04:53:20.fil.hdf5,1.4036178e-17
0.499996_DM_118.81_beam_0C2020_04_12_02:36:15.fil.hdf5,1.0
0.499996_DM_132.93_beam_53C2020_04_13_00:48:33.fil.hdf5,2.1676872e-11
0.499996_DM_1341.58_beam_8C2020_02_02_04:42:12.fil.hdf5,0.00295908
0.499996_DM_1359.30_beam_531C2020_01_20_09:47:09.fil.hdf5,0.005118962
0.499996_DM_139.99_beam_517C2020_04_13_00:48:33.fil.hdf5,1.5081943e-12
0.499996_DM_143.98_beam_0C2020_04_07_03:42:56.fil.hdf5,1.0
0.499996_DM_146.13_beam_0C2020_04_19_19:27:56.fil.hdf5,1.0
0.499996_DM_1466.91_beam_443C2020_01_02_15:33:13.fil.hdf5,1.1208311e-05
0.499996_DM_150.74_beam_0C2020_04_19_16:14:43.fil.hdf5,1.0
0.499996_DM_1526.42_beam_661C2020_04_13_02:21:13.fil.hdf5,3.863711e-06
0.499996_DM_159.03_beam_559C2020_04_27_02:19:46.fil.hdf5,1.141578e-06
0.499996_DM_161.48_beam_0I2020_01_12_23:24:31.fil.hdf5,3.7482916e-08
0.499996_DM_162.10_beam_0C2020_04_12_00:07:57.fil.hdf5,0.99999905
0.499996_DM_162.40_beam_0C2020_03_23_03:05:26.fil.hdf5,1.0
0.499996_DM_165.17_beam_0C2020_04_11_23:53:44.fil.hdf5,0.99994826
0.499996_DM_172.53_beam_248C2019_12_18_08:43:56.fil.hdf5,0.00040828926
0.499996_DM_173.15_beam_0C2020_04_07_02:56:53.fil.hdf5,0.9911204
0.499996_DM_173.76_beam_0C2020_04_07_03:10:56.fil.hdf5,1.0
0.499996_DM_176.83_beam_0C2020_03_15_17:49:02.fil.hdf5,1.0
0.499996_DM_177.14_beam_0C2020_03_30_01:46:45.fil.hdf5,1.0
0.499996_DM_177.14_beam_0C2020_04_13_07:55:34.fil.hdf5,0.9708217
0.499996_DM_177.45_beam_0C2020_04_13_07:52:44.fil.hdf5,1.0
0.499996_DM_179.29_beam_0C2020_04_11_20:51:46.fil.hdf5,1.0
0.499996_DM_179.59_beam_0C2020_04_11_20:52:10.fil.hdf5,1.0
0.499996_DM_180.82_beam_0C2020_04_19_17:26:18.fil.hdf5,1.0
0.499996_DM_191.88_beam_0C2020_02_02_11:50:07.fil.hdf5,1.0
0.499996_DM_192.18_beam_0C2020_02_02_12:08:16.fil.hdf5,1.0
0.499996_DM_198.32_beam_0C2020_02_04_00:28:13.fil.hdf5,0.9999999
0.499996_DM_21.49_beam_201C2020_05_31_18:24:10.fil.hdf5,0.0006529695
0.499996_DM_22.10_beam_0C2020_04_13_05:31:57.fil.hdf5,0.5460895
0.499996_DM_230.86_beam_0I2020_01_12_23:31:31.fil.hdf5,0.0011717026
0.499996_DM_23.33_beam_0C2020_04_13_08:18:08.fil.hdf5,1.0
0.499996_DM_23.33_beam_0C2020_04_13_08:18:39.fil.hdf5,1.0
0.499996_DM_235.47_beam_0C2020_04_12_02:52:18.fil.hdf5,0.9999863
0.499996_DM_2491.06_beam_360C2019_12_18_08:41:49.fil.hdf5,2.5807747e-06
0.499996_DM_25.17_beam_0C2020_03_23_02:56:38.fil.hdf5,0.0014948394
0.499996_DM_253.28_beam_0I2020_01_12_23:59:46.fil.hdf5,1.8742992e-07
0.499996_DM_26.40_beam_0C2020_04_13_10:13:43.fil.hdf5,0.9999999
0.499996_DM_26.71_beam_63C2020_04_23_23:00:46.fil.hdf5,3.8443336e-21
0.499996_DM_26.71_beam_753C2020_04_23_23:04:40.fil.hdf5,2.2357128e-06
0.499996_DM_27.32_beam_429C2020_04_23_23:00:20.fil.hdf5,1.0042298e-19
0.499996_DM_27.63_beam_497C2020_04_23_23:00:03.fil.hdf5,7.8409734e-10
0.499996_DM_27.94_beam_0C2020_04_13_10:08:31.fil.hdf5,0.99996006
0.499996_DM_280.60_beam_0C2020_04_11_23:06:42.fil.hdf5,0.99995387
